date,department,system,login_failures,new_device_connections,phishing_email_signals,privileged_access_attempts,suspicious_ip_accesses,unusual_file_downloads,total_events,unique_users,unique_devices,external_ip_events,off_hours_events,high_severity_events,total_download_volume_mb,external_ip_ratio,off_hours_ratio,high_severity_ratio,login_failures_7d_avg,login_failures_spike_ratio,suspicious_ip_accesses_7d_avg,suspicious_ip_accesses_spike_ratio,unusual_file_downloads_7d_avg,unusual_file_downloads_spike_ratio,new_device_connections_7d_avg,new_device_connections_spike_ratio,phishing_email_signals_7d_avg,phishing_email_signals_spike_ratio,privileged_access_attempts_7d_avg,privileged_access_attempts_spike_ratio,total_events_7d_avg,total_events_spike_ratio,external_ip_events_7d_avg,external_ip_events_spike_ratio,off_hours_events_7d_avg,off_hours_events_spike_ratio,rule_based_score,incident_probability,incident_next_7d,primary_driver
2026-02-08,Admissions,application-db,4,1,2,3,1,2,13,13,13,10,5,6,5386,0.7692307692307693,0.38461538461538464,0.46153846153846156,3.7142857142857144,0.8484848484848485,2.5714285714285716,0.27999999999999997,1.0,1.0,1.5714285714285714,0.38888888888888895,3.2857142857142856,0.4666666666666667,0.8571428571428571,1.6153846153846154,13.0,0.9285714285714286,8.714285714285714,1.0294117647058825,5.0,0.8333333333333334,55.44,0.4383,0,Privileged access attempts
2026-02-08,Finance,finance-erp,9,1,2,5,2,3,22,22,22,11,9,7,5074,0.5,0.4090909090909091,0.3181818181818182,7.142857142857143,1.105263157894737,3.142857142857143,0.48275862068965525,1.2857142857142858,1.3125,2.142857142857143,0.3181818181818182,2.7142857142857144,0.5384615384615384,3.0,1.25,19.428571428571427,1.076923076923077,10.0,1.0,5.0,1.5,79.8,0.7927,1,Privileged access attempts
2026-02-08,Finance,payroll-db,7,2,3,0,3,1,16,16,16,9,8,6,351,0.5625,0.5,0.375,6.571428571428571,0.9245283018867925,3.0,0.75,1.0,0.5,1.4285714285714286,0.8235294117647058,2.2857142857142856,0.9130434782608696,2.142857142857143,0.0,16.428571428571427,0.918032786885246,9.0,0.9,6.571428571428571,1.0566037735849056,53.99,0.3579,0,Login failures
2026-02-08,Human Resources,benefits-db,2,0,3,0,1,1,7,7,7,5,1,2,1240,0.7142857142857143,0.14285714285714285,0.2857142857142857,3.857142857142857,0.4117647058823529,1.8571428571428572,0.35,1.5714285714285714,0.38888888888888895,1.0,0.0,2.4285714285714284,0.875,1.4285714285714286,0.0,12.142857142857142,0.532608695652174,6.285714285714286,0.6862745098039216,4.0,0.2,22.29,0.1215,0,Phishing patterns
2026-02-08,Human Resources,hr-portal,4,2,3,1,1,0,11,11,11,8,4,2,0,0.7272727272727273,0.36363636363636365,0.18181818181818182,3.4285714285714284,0.9032258064516129,3.0,0.25,0.7142857142857143,0.0,0.5714285714285714,1.2727272727272727,2.5714285714285716,0.84,0.5714285714285714,0.6363636363636364,10.857142857142858,0.927710843373494,7.142857142857143,0.9824561403508772,4.0,0.8,37.5,0.2356,0,Phishing patterns
2026-02-08,Library,digital-archives,3,1,0,0,0,1,5,5,5,1,1,0,378,0.2,0.2,0.0,4.142857142857143,0.5833333333333333,1.1428571428571428,0.0,2.5714285714285716,0.27999999999999997,2.4285714285714284,0.2916666666666667,1.1428571428571428,0.0,1.2857142857142858,0.0,12.714285714285714,0.36458333333333337,4.857142857142857,0.17073170731707318,4.142857142857143,0.19444444444444442,7.18,0.0154,0,Login failures
2026-02-08,Library,library-catalog,2,0,1,0,0,2,5,5,5,1,1,0,3519,0.2,0.2,0.0,3.7142857142857144,0.42424242424242425,1.0,0.0,1.4285714285714286,0.8235294117647058,2.0,0.0,1.0,0.5,1.2857142857142858,0.0,10.428571428571429,0.4375,4.571428571428571,0.1794871794871795,3.0,0.25,8.63,0.0306,0,Unusual downloads
2026-02-08,Registrar,registration-api,3,0,4,6,4,2,19,19,18,10,14,12,7162,0.5263157894736842,0.7368421052631579,0.631578947368421,7.714285714285714,0.34426229508196715,2.142857142857143,1.2727272727272727,0.5714285714285714,1.2727272727272727,2.5714285714285716,0.0,2.4285714285714284,1.1666666666666667,1.8571428571428572,2.1,17.285714285714285,1.0390625,8.0,1.1111111111111112,6.285714285714286,1.9215686274509804,89.55,0.9568,1,Privileged access attempts
2026-02-08,Registrar,student-records,5,4,4,1,3,1,18,18,18,8,10,7,397,0.4444444444444444,0.5555555555555556,0.3888888888888889,6.428571428571429,0.673076923076923,1.2857142857142858,1.3125,1.7142857142857142,0.3684210526315789,2.5714285714285716,1.1199999999999999,2.7142857142857144,1.0769230769230769,4.428571428571429,0.18421052631578946,19.142857142857142,0.8936170212765958,8.428571428571429,0.8484848484848485,7.857142857142857,1.129032258064516,64.16,0.513,1,Phishing patterns
2026-02-08,Research Lab,hpc-cluster,10,4,2,6,5,5,32,32,32,17,16,11,12988,0.53125,0.5,0.34375,9.0,1.0,3.857142857142857,1.0294117647058822,3.4285714285714284,1.129032258064516,2.4285714285714284,1.1666666666666667,3.7142857142857144,0.42424242424242425,4.714285714285714,1.05,27.142857142857142,1.1370558375634519,12.428571428571429,1.2659574468085106,8.142857142857142,1.75,96.36,0.976,1,Privileged access attempts
2026-02-08,Research Lab,research-data-vault,13,1,0,4,2,1,21,21,21,7,14,5,1071,0.3333333333333333,0.6666666666666666,0.23809523809523808,7.428571428571429,1.542372881355932,2.0,0.6666666666666666,4.142857142857143,0.19444444444444442,2.142857142857143,0.3181818181818182,2.2857142857142856,0.0,3.142857142857143,0.9655172413793105,21.142857142857142,0.9483870967741935,8.714285714285714,0.7205882352941178,5.285714285714286,2.2272727272727275,68.16,0.625,0,Login failures
2026-02-08,Student Services,housing-api,5,3,5,1,5,0,19,19,19,11,2,4,0,0.5789473684210527,0.10526315789473684,0.21052631578947367,6.571428571428571,0.6603773584905661,2.5714285714285716,1.4,1.0,0.0,2.857142857142857,0.7777777777777778,2.7142857142857144,1.346153846153846,1.8571428571428572,0.35,17.571428571428573,1.023076923076923,8.0,1.2222222222222223,5.285714285714286,0.3181818181818182,65.31,0.5359,1,Phishing patterns
2026-02-08,Student Services,student-portal,4,2,2,4,4,1,17,17,17,9,2,7,1858,0.5294117647058824,0.11764705882352941,0.4117647058823529,6.428571428571429,0.5384615384615384,2.4285714285714284,1.1666666666666667,0.7142857142857143,0.5833333333333333,3.0,0.5,2.2857142857142856,0.6086956521739131,1.4285714285714286,1.6470588235294117,16.285714285714285,0.9834710743801653,6.857142857142857,1.1454545454545455,7.0,0.25,63.35,0.5105,0,Privileged access attempts
2026-02-09,Admissions,admissions-portal,4,1,1,3,2,1,12,12,12,7,2,5,872,0.5833333333333334,0.16666666666666666,0.4166666666666667,5.428571428571429,0.6222222222222222,2.857142857142857,0.5185185185185185,0.5714285714285714,0.6363636363636364,1.7142857142857142,0.3684210526315789,4.0,0.2,0.8571428571428571,1.6153846153846154,15.428571428571429,0.7304347826086955,9.142857142857142,0.6901408450704226,4.571428571428571,0.358974358974359,39.81,0.3095,0,Privileged access attempts
2026-02-09,Admissions,application-db,2,6,3,5,2,0,18,18,18,7,3,6,0,0.3888888888888889,0.16666666666666666,0.3333333333333333,4.0,0.4,2.5714285714285716,0.5599999999999999,1.2857142857142858,0.0,1.4285714285714286,2.4705882352941173,3.142857142857143,0.7241379310344829,1.2857142857142858,2.1875,13.714285714285714,1.2233009708737865,9.285714285714286,0.6805555555555555,5.571428571428571,0.4565217391304348,61.22,0.4994,0,Privileged access attempts
2026-02-09,Finance,finance-erp,7,6,3,3,3,3,25,25,25,8,3,5,8235,0.32,0.12,0.2,7.571428571428571,0.8166666666666667,2.7142857142857144,0.8076923076923077,1.5714285714285714,1.1666666666666667,2.2857142857142856,1.8260869565217392,2.7142857142857144,0.8076923076923077,3.4285714285714284,0.6774193548387096,20.285714285714285,1.174496644295302,10.142857142857142,0.717948717948718,5.857142857142857,0.4375,73.42,0.673,1,Login failures
2026-02-09,Finance,payroll-db,10,1,2,2,3,3,21,21,21,10,6,5,9422,0.47619047619047616,0.2857142857142857,0.23809523809523808,6.714285714285714,1.2962962962962963,3.142857142857143,0.7241379310344829,1.1428571428571428,1.4000000000000001,1.5714285714285714,0.38888888888888895,2.4285714285714284,0.5833333333333334,2.0,0.6666666666666666,17.0,1.1666666666666667,9.571428571428571,0.9459459459459459,7.428571428571429,0.711864406779661,66.67,0.6342,1,Login failures
2026-02-09,Human Resources,benefits-db,3,0,2,3,3,0,11,11,11,7,2,5,0,0.6363636363636364,0.18181818181818182,0.45454545454545453,4.0,0.6,1.8571428571428572,1.05,1.4285714285714286,0.0,0.8571428571428571,0.0,2.7142857142857144,0.5384615384615384,1.1428571428571428,1.4000000000000001,12.0,0.8461538461538461,6.571428571428571,0.9245283018867925,4.0,0.4,43.89,0.3936,0,Privileged access attempts
2026-02-09,Human Resources,hr-portal,6,1,2,1,3,0,13,13,13,8,4,1,0,0.6153846153846154,0.3076923076923077,0.07692307692307693,3.4285714285714284,1.3548387096774193,2.857142857142857,0.7777777777777778,0.7142857142857143,0.0,0.8571428571428571,0.5384615384615384,2.857142857142857,0.5185185185185185,0.7142857142857143,0.5833333333333333,11.428571428571429,1.0459770114942528,7.857142857142857,0.9032258064516129,4.428571428571429,0.7368421052631579,40.91,0.3645,0,Login failures
2026-02-09,Library,digital-archives,4,1,1,0,1,2,9,9,9,5,3,1,4467,0.5555555555555556,0.3333333333333333,0.1111111111111111,4.428571428571429,0.7368421052631579,1.0,0.5,2.4285714285714284,0.5833333333333334,2.4285714285714284,0.2916666666666667,1.1428571428571428,0.4666666666666667,1.2857142857142858,0.0,12.714285714285714,0.65625,4.571428571428571,0.8974358974358975,4.0,0.6,22.72,0.1623,0,Login failures
2026-02-09,Library,library-catalog,4,3,0,2,2,1,12,12,12,2,1,4,4348,0.16666666666666666,0.08333333333333333,0.3333333333333333,3.5714285714285716,0.875,0.8571428571428571,1.0769230769230769,1.4285714285714286,0.4117647058823529,1.7142857142857142,1.1052631578947367,1.0,0.0,1.1428571428571428,0.9333333333333333,9.714285714285714,1.12,4.0,0.4,2.857142857142857,0.25925925925925924,21.05,0.1355,0,Login failures
2026-02-09,Registrar,registration-api,2,3,2,1,1,0,9,9,9,6,2,1,0,0.6666666666666666,0.2222222222222222,0.1111111111111111,7.714285714285714,0.22950819672131145,2.5714285714285716,0.27999999999999997,0.8571428571428571,0.0,2.142857142857143,0.9545454545454546,3.0,0.5,2.7142857142857144,0.2692307692307692,19.0,0.45,9.285714285714286,0.5833333333333333,8.285714285714286,0.21538461538461537,25.48,0.1081,0,Phishing patterns
2026-02-09,Registrar,student-records,7,0,2,2,3,0,14,14,14,8,4,4,0,0.5714285714285714,0.2857142857142857,0.2857142857142857,6.714285714285714,0.9074074074074074,1.4285714285714286,1.2352941176470587,1.8571428571428572,0.0,3.0,0.0,3.0,0.5,4.142857142857143,0.38888888888888884,20.142857142857142,0.6621621621621622,8.714285714285714,0.823529411764706,9.142857142857142,0.3943661971830986,46.93,0.3116,0,Login failures
2026-02-09,Research Lab,hpc-cluster,5,4,1,4,3,4,21,21,21,8,11,9,14017,0.38095238095238093,0.5238095238095238,0.42857142857142855,9.428571428571429,0.4794520547945205,4.0,0.6,3.4285714285714284,0.9032258064516129,2.7142857142857144,1.0769230769230769,3.4285714285714284,0.22580645161290322,4.571428571428571,0.717948717948718,27.571428571428573,0.735,13.142857142857142,0.5656565656565656,9.571428571428571,1.0405405405405406,76.84,0.7605,1,Privileged access attempts
2026-02-09,Research Lab,research-data-vault,9,5,3,5,4,10,36,36,35,16,28,15,29542,0.4444444444444444,0.7777777777777778,0.4166666666666667,8.285714285714286,0.9692307692307691,1.7142857142857142,1.4736842105263157,3.857142857142857,2.0588235294117645,2.142857142857143,1.590909090909091,1.8571428571428572,1.05,3.2857142857142856,1.1666666666666667,21.142857142857142,1.6258064516129032,8.428571428571429,1.696969696969697,6.714285714285714,3.6296296296296298,98.36,0.9935,1,Unusual downloads
2026-02-09,Student Services,housing-api,4,7,3,0,2,0,16,16,15,5,3,1,0,0.3125,0.1875,0.0625,6.571428571428571,0.5283018867924528,2.857142857142857,0.5185185185185185,0.8571428571428571,0.0,3.142857142857143,1.6896551724137934,2.7142857142857144,0.8076923076923077,1.7142857142857142,0.0,17.857142857142858,0.8484848484848485,7.571428571428571,0.5833333333333334,4.142857142857143,0.5833333333333333,31.73,0.1472,0,New device joins
2026-02-09,Student Services,student-portal,5,2,4,1,3,2,17,17,17,10,4,3,6829,0.5882352941176471,0.23529411764705882,0.17647058823529413,6.857142857142857,0.6363636363636364,2.857142857142857,0.7777777777777778,0.8571428571428571,1.0769230769230769,3.0,0.5,2.5714285714285716,1.1199999999999999,2.0,0.3333333333333333,18.142857142857142,0.8880597014925373,8.0,1.1111111111111112,6.714285714285714,0.5185185185185185,58.42,0.4354,1,Phishing patterns
2026-02-10,Admissions,admissions-portal,7,0,7,0,6,5,25,25,25,18,13,11,8532,0.72,0.52,0.44,5.285714285714286,1.1136363636363638,2.857142857142857,1.5555555555555556,0.7142857142857143,2.9166666666666665,1.7142857142857142,0.0,3.4285714285714284,1.5806451612903225,1.2857142857142858,0.0,15.285714285714286,1.5350877192982457,8.857142857142858,1.826086956521739,4.571428571428571,2.3333333333333335,92.44,0.9608,1,Phishing patterns
2026-02-10,Admissions,application-db,9,4,10,7,5,1,36,36,36,20,17,17,415,0.5555555555555556,0.4722222222222222,0.4722222222222222,3.7142857142857144,1.909090909090909,2.4285714285714284,1.4583333333333335,0.8571428571428571,0.5384615384615384,2.0,1.3333333333333333,3.0,2.5,2.0,2.3333333333333335,14.0,2.4,8.857142857142858,2.0289855072463765,4.714285714285714,2.975,98.92,0.997,1,Phishing patterns
2026-02-10,Finance,finance-erp,9,2,4,11,9,0,35,35,34,21,19,19,0,0.6,0.5428571428571428,0.5428571428571428,7.428571428571429,1.0677966101694916,2.7142857142857144,2.423076923076923,1.7142857142857142,0.0,2.5714285714285716,0.5599999999999999,2.857142857142857,1.037037037037037,3.5714285714285716,2.40625,20.857142857142858,1.6013071895424835,9.857142857142858,1.9342105263157894,5.714285714285714,2.829787234042553,99.36,0.9972,1,Privileged access attempts
2026-02-10,Finance,payroll-db,11,1,2,4,7,5,30,30,30,17,17,11,14038,0.5666666666666667,0.5666666666666667,0.36666666666666664,7.142857142857143,1.3508771929824561,3.4285714285714284,1.5806451612903225,1.4285714285714286,2.0588235294117645,1.7142857142857142,0.3684210526315789,2.5714285714285716,0.5599999999999999,2.0,1.3333333333333333,18.285714285714285,1.5555555555555556,9.857142857142858,1.5657894736842104,8.0,1.8888888888888888,95.76,0.9822,1,Suspicious IP access
2026-02-10,Human Resources,benefits-db,7,1,3,2,5,0,18,18,18,13,6,4,0,0.7222222222222222,0.3333333333333333,0.2222222222222222,3.0,1.75,1.7142857142857142,1.8421052631578947,0.8571428571428571,0.0,0.8571428571428571,0.5384615384615384,2.5714285714285716,0.84,1.4285714285714286,0.8235294117647058,10.428571428571429,1.575,6.285714285714286,1.7843137254901962,2.2857142857142856,1.8260869565217392,71.05,0.8387,1,Suspicious IP access
2026-02-10,Human Resources,hr-portal,12,0,5,3,4,2,26,26,26,13,17,8,4077,0.5,0.6538461538461539,0.3076923076923077,3.857142857142857,2.4705882352941173,2.5714285714285716,1.1199999999999999,0.5714285714285714,1.2727272727272727,0.8571428571428571,0.0,2.2857142857142856,1.5217391304347827,0.7142857142857143,1.7499999999999998,10.857142857142858,2.192771084337349,7.142857142857143,1.5964912280701755,3.0,4.25,90.39,0.961,1,Login failures
2026-02-10,Library,digital-archives,5,4,1,1,0,1,12,11,11,4,7,2,4746,0.3333333333333333,0.5833333333333334,0.16666666666666666,4.285714285714286,0.9459459459459459,0.5714285714285714,0.0,2.2857142857142856,0.30434782608695654,1.8571428571428572,1.4,1.2857142857142858,0.4375,1.1428571428571428,0.4666666666666667,11.428571428571429,0.9655172413793103,4.285714285714286,0.7567567567567568,3.857142857142857,1.441176470588235,27.99,0.1691,0,Login failures
2026-02-10,Library,library-catalog,5,5,2,2,1,1,16,16,16,6,10,5,443,0.375,0.625,0.3125,3.857142857142857,1.0294117647058822,1.0,0.5,1.5714285714285714,0.38888888888888895,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,10.428571428571429,1.4,4.142857142857143,1.1666666666666665,2.5714285714285716,2.8,50.5,0.4685,1,New device joins
2026-02-10,Registrar,registration-api,3,0,3,0,1,2,9,9,9,4,0,4,5186,0.4444444444444444,0.0,0.4444444444444444,6.714285714285714,0.3888888888888889,2.5714285714285716,0.27999999999999997,0.8571428571428571,1.0769230769230769,2.2857142857142856,0.0,3.2857142857142856,0.7000000000000001,2.857142857142857,0.0,18.571428571428573,0.4598540145985401,9.428571428571429,0.3835616438356164,7.714285714285714,0.0,19.5,0.087,0,Phishing patterns
2026-02-10,Registrar,student-records,7,2,2,2,1,0,14,14,14,6,3,3,0,0.42857142857142855,0.21428571428571427,0.21428571428571427,7.0,0.875,1.7142857142857142,0.3684210526315789,1.5714285714285714,0.0,2.2857142857142856,0.6086956521739131,2.857142857142857,0.5185185185185185,3.4285714285714284,0.45161290322580644,18.857142857142858,0.7050359712230215,8.142857142857142,0.65625,8.714285714285714,0.3088235294117647,33.91,0.1218,0,Login failures
2026-02-10,Research Lab,hpc-cluster,6,3,2,6,3,7,27,27,27,12,18,14,12550,0.4444444444444444,0.6666666666666666,0.5185185185185185,8.142857142857142,0.65625,3.857142857142857,0.6176470588235293,3.0,1.75,3.0,0.75,2.4285714285714284,0.5833333333333334,4.571428571428571,1.0769230769230769,25.0,1.0384615384615385,11.428571428571429,0.9655172413793103,8.0,2.0,94.11,0.9287,1,Privileged access attempts
2026-02-10,Research Lab,research-data-vault,19,5,0,4,0,8,36,36,36,9,18,10,11203,0.25,0.5,0.2777777777777778,8.142857142857142,2.078125,2.0,0.0,4.428571428571429,1.4736842105263157,2.4285714285714284,1.4583333333333335,1.5714285714285714,0.0,3.5714285714285716,0.875,22.142857142857142,1.5555555555555556,8.571428571428571,0.9402985074626866,8.714285714285714,1.8529411764705883,90.6,0.9045,0,Login failures
2026-02-10,Student Services,housing-api,7,12,3,3,8,3,36,36,36,20,21,16,7292,0.5555555555555556,0.5833333333333334,0.4444444444444444,5.857142857142857,1.0208333333333335,2.5714285714285716,2.2399999999999998,0.8571428571428571,1.6153846153846154,4.142857142857143,2.333333333333333,2.857142857142857,0.7777777777777778,1.5714285714285714,1.1666666666666667,17.857142857142858,1.909090909090909,7.0,2.5,4.428571428571429,3.8684210526315788,97.48,0.9936,1,Suspicious IP access
2026-02-10,Student Services,student-portal,5,7,0,0,11,4,27,27,27,12,21,11,7223,0.4444444444444444,0.7777777777777778,0.4074074074074074,6.714285714285714,0.6481481481481481,3.0,2.75,1.1428571428571428,1.8666666666666667,3.0,1.75,3.0,0.0,1.7142857142857142,0.0,18.571428571428573,1.3795620437956204,8.428571428571429,1.2727272727272727,6.571428571428571,2.7735849056603774,91.91,0.9364,1,Suspicious IP access
2026-02-11,Admissions,admissions-portal,6,0,3,2,4,3,18,18,18,11,7,5,5220,0.6111111111111112,0.3888888888888889,0.2777777777777778,5.571428571428571,0.9130434782608696,3.142857142857143,0.9655172413793105,1.2857142857142858,1.3125,1.2857142857142858,0.0,3.857142857142857,0.6176470588235293,1.2857142857142858,0.875,16.428571428571427,1.0327868852459017,10.0,1.0,4.571428571428571,1.2564102564102564,71.84,0.7242,1,Suspicious IP access
2026-02-11,Admissions,application-db,7,1,3,0,2,3,16,16,16,9,1,2,6914,0.5625,0.0625,0.125,3.5714285714285716,1.53125,2.5714285714285716,0.5599999999999999,0.7142857142857143,1.7499999999999998,2.142857142857143,0.3181818181818182,3.857142857142857,0.6176470588235293,3.0,0.0,15.857142857142858,0.9491525423728814,9.714285714285714,0.8400000000000001,5.285714285714286,0.1590909090909091,41.31,0.2783,1,Login failures
2026-02-11,Finance,finance-erp,5,1,5,1,1,4,17,17,17,8,9,4,9549,0.47058823529411764,0.5294117647058824,0.23529411764705882,8.142857142857142,0.546875,3.7142857142857144,0.21212121212121213,1.1428571428571428,1.8666666666666667,2.5714285714285716,0.27999999999999997,3.0,1.25,4.428571428571429,0.18421052631578946,23.0,0.7083333333333334,11.857142857142858,0.6222222222222222,7.142857142857143,1.105263157894737,63.04,0.5565,0,Phishing patterns
2026-02-11,Finance,payroll-db,10,1,2,5,5,2,25,25,25,10,17,11,6483,0.4,0.68,0.44,7.428571428571429,1.1864406779661016,3.7142857142857144,1.0606060606060606,1.8571428571428572,0.7,1.7142857142857142,0.3684210526315789,2.2857142857142856,0.6086956521739131,1.7142857142857142,1.8421052631578947,18.714285714285715,1.2681159420289854,10.142857142857142,0.8974358974358975,7.714285714285714,1.9508196721311473,90.17,0.9072,1,Login failures
